Source Target Weight
OTU6.71210880881787e+31 OTU2.00892318853196e+32 0.159910301469753
OTU6.71210880881787e+31 OTU2.02716788165294e+32 0.0863724128881681
OTU9.11403102999163e+32 OTU2.38383151640829e+32 0.00566511800489153
OTU9.11403102999163e+32 OTU4.81712059762689e+32 0.0960645623963302
OTU9.11403102999163e+32 OTU7.06165507140675e+31 0.123189902965845
OTU9.11403102999163e+32 OTU6.07232634570622e+32 0.789883044901373
OTU6.57603230468556e+32 OTU6.45412143789095e+31 0.0929725236830396
OTU6.57603230468556e+32 OTU5.88853229001248e+32 0.0508627387538195
OTU6.57603230468556e+32 OTU9.73202799081861e+32 0.074690972575541
OTU6.57603230468556e+32 OTU8.90720476956726e+32 -0.182080597811543
OTU6.57603230468556e+32 OTU5.36940014515494e+32 0.0449096169354695
OTU6.57603230468556e+32 OTU2.02406653891469e+32 0.018777682959563
OTU6.57603230468556e+32 OTU3.97565988633975e+32 0.0362578360953348
OTU6.57603230468556e+32 OTU5.16586537799284e+32 0.256577677621406
OTU6.57603230468556e+32 OTU5.51650719807135e+32 -0.0059163068221216
OTU8.16844672642873e+32 OTU5.56978151026076e+32 0.0856757888586506
OTU8.16844672642873e+32 OTU9.0500841931695e+32 0.16414365765468
OTU8.16844672642873e+32 OTU5.71419594363327e+31 -0.232251528404451
OTU8.16844672642873e+32 OTU5.11036711808071e+32 -0.0922792622366726
OTU8.16844672642873e+32 OTU2.90505287167775e+32 0.0021186044631844
OTU8.16844672642873e+32 OTU4.45478994513937e+32 0.0450728502076496
OTU8.16844672642873e+32 OTU5.06810930229189e+32 -0.00956496181509998
OTU8.16844672642873e+32 OTU6.19377425300897e+32 0.0067848410901981
OTU8.16844672642873e+32 OTU7.40514487189994e+32 0.0253197803198817
OTU8.16844672642873e+32 OTU1.08953498923974e+31 -0.161127168412857
OTU9.80227970551368e+31 OTU7.12109726937232e+32 0.0322337086841524
OTU9.80227970551368e+31 OTU5.85504016139744e+31 0.015153847699293
OTU9.80227970551368e+31 OTU6.45544688393926e+32 -0.0453788153936472
OTU9.80227970551368e+31 OTU2.05309571865833e+32 0.366084056409807
OTU9.80227970551368e+31 OTU7.02873686390113e+31 0.111198681071328
OTU9.80227970551368e+31 OTU5.08499201474905e+32 0.348636971372758
OTU9.80227970551368e+31 OTU3.56333428020186e+31 0.224071847379432
OTU9.80227970551368e+31 OTU7.27900224551661e+31 0.0350375377115877
OTU5.18430986126816e+32 OTU1.51193525164881e+32 0.0631396539124697
OTU5.18430986126816e+32 OTU7.23547988007972e+32 0.00470997378875095
OTU5.18430986126816e+32 OTU5.88853229001248e+32 0.144640604908442
OTU5.18430986126816e+32 OTU2.69989119728145e+31 0.178484424854287
OTU5.18430986126816e+32 OTU9.73202799081861e+32 0.235957030300748
OTU5.18430986126816e+32 OTU6.85482754354371e+32 0.125907606246636
OTU5.18430986126816e+32 OTU7.27900224551661e+31 0.0306714559897133
OTU5.18430986126816e+32 OTU2.8962016741216e+32 0.0102933748289542
OTU5.18430986126816e+32 OTU4.34222520256501e+32 0.0174182008128698
OTU6.77231520325723e+32 OTU2.22780093215253e+32 0.435905352001399
OTU6.77231520325723e+32 OTU6.61952944582914e+32 -0.0291153220295141
OTU6.77231520325723e+32 OTU4.30008327429284e+32 0.0183228874129914
OTU6.77231520325723e+32 OTU4.42790276923926e+32 0.110422600311738
OTU6.77231520325723e+32 OTU9.56892931602127e+30 0.0748400841914065
OTU6.77231520325723e+32 OTU7.54182182003461e+32 0.00595404774151705
OTU6.77231520325723e+32 OTU5.35703391089804e+32 0.0109336311316332
OTU6.77231520325723e+32 OTU4.66599336848557e+32 0.120039787176425
OTU6.77231520325723e+32 OTU1.52665825999996e+32 -0.0152760727963502
OTU6.77231520325723e+32 OTU2.59398621685101e+31 -0.00282877944118559
OTU1.52208897750373e+32 OTU8.7576326551595e+32 0.0219269941882893
OTU1.52208897750373e+32 OTU4.86898089147978e+32 -0.0512106392189943
OTU1.52208897750373e+32 OTU7.44696286367169e+32 0.231358101965529
OTU1.52208897750373e+32 OTU7.36908643207784e+32 0.0217523587720677
OTU1.52208897750373e+32 OTU9.35185266092603e+32 0.011970542253403
OTU1.52208897750373e+32 OTU9.21574965325838e+32 0.230758419371688
OTU1.52208897750373e+32 OTU7.23713935339383e+32 0.00829638155637377
OTU1.52208897750373e+32 OTU7.73545230787807e+32 0.00410524931213849
OTU1.52208897750373e+32 OTU2.02716788165294e+32 0.00916724612877606
OTU1.52208897750373e+32 OTU4.00858952107566e+32 -0.0926961958175506
OTU9.06179920102822e+32 OTU3.62711418037431e+32 -0.0108365519063317
OTU9.06179920102822e+32 OTU8.16400847575501e+32 -0.0979599671105331
OTU9.06179920102822e+32 OTU7.76843363097754e+32 -0.262880281048363
OTU9.06179920102822e+32 OTU6.85482754354371e+32 0.166756966791046
OTU9.06179920102822e+32 OTU2.02406653891469e+32 0.075616801467004
OTU9.06179920102822e+32 OTU2.55393001433031e+32 0.0362162877732096
OTU9.06179920102822e+32 OTU2.82598076113125e+32 -0.195683824565035
OTU2.22780093215253e+32 OTU4.30008327429284e+32 0.0934954509643116
OTU2.22780093215253e+32 OTU8.27730175601499e+32 -0.121316948733337
OTU2.22780093215253e+32 OTU9.56892931602127e+30 0.0447757880832368
OTU2.22780093215253e+32 OTU3.59163102711584e+32 0.00753489558114223
OTU2.22780093215253e+32 OTU2.43290487950656e+32 0.04158302645845
OTU2.22780093215253e+32 OTU4.66599336848557e+32 0.0234031401396156
OTU2.22780093215253e+32 OTU9.97405222906707e+32 0.134369995831627
OTU9.82548646304234e+32 OTU4.50990796217212e+32 0.262560993703557
OTU9.82548646304234e+32 OTU5.11036711808071e+32 0.155036744100157
OTU9.82548646304234e+32 OTU1.67516535212282e+32 0.286982243385748
OTU9.82548646304234e+32 OTU9.88828165400495e+32 0.061953183921472
OTU9.82548646304234e+32 OTU6.17313920446335e+32 0.160621863561751
OTU9.82548646304234e+32 OTU6.80802930041938e+32 -0.00979168751627668
OTU9.82548646304234e+32 OTU6.93028055460921e+32 0.0347292058056271
OTU9.82548646304234e+32 OTU7.60390051248191e+32 0.184849822038087
OTU7.12109726937232e+32 OTU6.3928479265623e+32 0.208802756420592
OTU7.12109726937232e+32 OTU3.51708845535217e+32 -0.107087749204433
OTU7.12109726937232e+32 OTU7.76843363097754e+32 0.183670393000301
OTU7.12109726937232e+32 OTU3.04786316636118e+32 0.142009438126188
OTU7.12109726937232e+32 OTU8.77300180190492e+32 -0.0540674265050725
OTU7.12109726937232e+32 OTU4.19551580198444e+32 0.0171077673328684
OTU7.12109726937232e+32 OTU5.76189053397503e+32 0.0627288038284694
OTU7.12109726937232e+32 OTU4.03063924043099e+32 0.0919333928058578
OTU2.98673195498722e+32 OTU6.3928479265623e+32 0.281232585215923
OTU2.98673195498722e+32 OTU6.9230043713268e+32 -0.118113874028698
OTU2.98673195498722e+32 OTU4.75518914899844e+31 -0.0215963062017636
OTU2.98673195498722e+32 OTU2.18565936743889e+32 -0.0506643224111754
OTU2.98673195498722e+32 OTU4.76693951388278e+32 -0.0232733921233256
OTU2.98673195498722e+32 OTU8.16400847575501e+32 0.00311607644254465
OTU2.98673195498722e+32 OTU5.29037880323127e+32 0.354680731822116
OTU2.98673195498722e+32 OTU3.4047964247279e+32 0.0260100788733992
OTU2.98673195498722e+32 OTU6.02829018711198e+32 0.00492610072110689
OTU2.98673195498722e+32 OTU5.59872172109205e+32 0.0941434869645534
OTU2.98673195498722e+32 OTU5.56426637230732e+32 0.00694007512711944
OTU2.98673195498722e+32 OTU2.32392585080099e+31 0.0447504609114806
OTU2.98673195498722e+32 OTU4.04911663208185e+32 0.036963818670039
OTU2.98673195498722e+32 OTU3.36178940058428e+32 0.0534736686960435
OTU2.98673195498722e+32 OTU1.77085204957841e+32 -0.0894563684694027
OTU6.61952944582914e+32 OTU5.56978151026076e+32 0.0534031505206824
OTU6.61952944582914e+32 OTU5.09920535124984e+32 0.0592878855548746
OTU6.61952944582914e+32 OTU9.00653817173271e+31 -0.0322719670441774
OTU6.61952944582914e+32 OTU9.50652796694886e+32 -0.0596864206819998
OTU6.61952944582914e+32 OTU7.54182182003461e+32 -0.216179714148248
OTU6.61952944582914e+32 OTU5.23193099051582e+32 0.179657411982516
OTU6.61952944582914e+32 OTU3.30516602191999e+32 -0.000356408387957252
OTU6.61952944582914e+32 OTU2.8962016741216e+32 0.0818081274606989
OTU6.61952944582914e+32 OTU1.52665825999996e+32 0.250434786252657
OTU6.61952944582914e+32 OTU2.08125783657273e+32 0.172820659659641
OTU4.40846242768806e+32 OTU4.61316423428624e+32 0.0664745820740405
OTU4.40846242768806e+32 OTU1.96705797311978e+32 0.119727953036514
OTU4.40846242768806e+32 OTU3.68271631790357e+32 0.185750401195719
OTU4.40846242768806e+32 OTU4.67020612193952e+32 -0.0238667662160091
OTU4.40846242768806e+32 OTU4.81712059762689e+32 -0.0507057989477966
OTU4.40846242768806e+32 OTU8.68362847115165e+31 0.196658775096776
OTU4.40846242768806e+32 OTU1.72461289769622e+32 0.110335080335348
OTU4.40846242768806e+32 OTU9.71581871890635e+32 -0.0132939785505793
OTU4.40846242768806e+32 OTU3.16030649725832e+32 -0.0385403474442927
OTU4.40846242768806e+32 OTU1.55735514651269e+32 0.0402367950513422
OTU4.40846242768806e+32 OTU4.10374580405183e+32 -0.0211486882607936
OTU7.44016742796127e+32 OTU7.05954055419475e+32 -0.0255382229322401
OTU7.44016742796127e+32 OTU1.96705797311978e+32 -0.110883238271001
OTU7.44016742796127e+32 OTU3.68271631790357e+32 -0.0359036333741794
OTU7.44016742796127e+32 OTU7.99981971850343e+32 -0.193539038097249
OTU7.44016742796127e+32 OTU8.22357168876717e+32 0.080258211844433
OTU7.44016742796127e+32 OTU2.85395606785887e+32 0.0957619531574552
OTU7.44016742796127e+32 OTU7.6814408309032e+32 0.0244626763749807
OTU7.44016742796127e+32 OTU5.80248088159713e+32 -0.00486649223879315
OTU4.23179924960795e+32 OTU4.80199321596508e+32 0.525332861154187
OTU4.23179924960795e+32 OTU1.81020807233299e+32 0.00708624057971041
OTU4.23179924960795e+32 OTU3.40014003179455e+32 0.211791272033138
OTU4.23179924960795e+32 OTU7.02873686390113e+31 -0.139860093048883
OTU4.23179924960795e+32 OTU7.33964103199472e+32 0.0407352201086218
OTU4.23179924960795e+32 OTU8.00993252754658e+32 0.141716059543607
OTU4.23179924960795e+32 OTU6.98487107447487e+32 -0.0639803771572834
OTU4.23179924960795e+32 OTU7.22414167878512e+32 0.0191242224612371
OTU5.56978151026076e+32 OTU6.70260884935796e+32 -0.0531301686660866
OTU5.56978151026076e+32 OTU5.09920535124984e+32 0.189064824286824
OTU5.56978151026076e+32 OTU3.74185111953139e+32 0.2870076100129
OTU5.56978151026076e+32 OTU3.96217433598093e+32 0.0469362221452953
OTU5.56978151026076e+32 OTU9.71581871890635e+32 -0.200442524060069
OTU5.56978151026076e+32 OTU2.37164192106153e+32 0.0257691817848383
OTU5.56978151026076e+32 OTU7.40514487189994e+32 0.0355397413057552
OTU5.56978151026076e+32 OTU2.08125783657273e+32 0.111883935454143
OTU5.86767460845497e+32 OTU7.23547988007972e+32 0.344665561512433
OTU5.86767460845497e+32 OTU8.81115404459223e+31 -0.0359181727765985
OTU5.86767460845497e+32 OTU1.04650003544968e+31 0.125319895531316
OTU5.86767460845497e+32 OTU1.82222056312593e+32 0.0211985840832152
OTU5.86767460845497e+32 OTU1.63779307167115e+32 -0.052897057866511
OTU5.86767460845497e+32 OTU9.42909466696694e+32 0.164099567505558
OTU5.86767460845497e+32 OTU2.15948925659628e+32 -0.0200002897037767
OTU5.86767460845497e+32 OTU8.03352019010514e+32 0.138352856525828
OTU5.86767460845497e+32 OTU5.77925103741617e+32 -0.0304699956405181
OTU6.9011497797657e+31 OTU9.37778151792394e+32 -0.0649322952737205
OTU6.9011497797657e+31 OTU4.67020612193952e+32 -0.0515894963786559
OTU6.9011497797657e+31 OTU7.36908643207784e+32 -0.087693071465257
OTU6.9011497797657e+31 OTU7.70350064735442e+32 0.406972100588069
OTU6.9011497797657e+31 OTU9.21574965325838e+32 -0.0811655958308489
OTU6.9011497797657e+31 OTU5.59872172109205e+32 -0.049865967287132
OTU6.9011497797657e+31 OTU1.36360118130163e+31 0.0050177974976191
OTU6.9011497797657e+31 OTU8.13613641390262e+32 0.040525980440918
OTU6.9011497797657e+31 OTU4.9103244199641e+32 0.0343751528319227
OTU6.9011497797657e+31 OTU6.57571216176478e+32 -0.0520652104282957
OTU6.9011497797657e+31 OTU5.01504722598625e+32 0.0208125890275921
OTU9.91069690480764e+32 OTU9.856451226925e+32 -0.0175090029902271
OTU9.91069690480764e+32 OTU2.43290487950656e+32 -0.086829093333102
OTU9.91069690480764e+32 OTU9.48917794827864e+31 -0.160431783549426
OTU9.91069690480764e+32 OTU4.18871337698455e+32 -0.15647110605615
OTU9.91069690480764e+32 OTU3.4047964247279e+32 0.321765655477935
OTU9.91069690480764e+32 OTU6.92055611186113e+31 -0.0181689451716366
OTU9.91069690480764e+32 OTU6.67061391178933e+32 -0.118525699045842
OTU9.91069690480764e+32 OTU7.22414167878512e+32 0.0333994787896743
OTU9.91069690480764e+32 OTU4.65194797899407e+32 -0.0101924208720327
OTU9.0500841931695e+32 OTU4.20865830372616e+32 0.41659673054262
OTU9.0500841931695e+32 OTU6.9230043713268e+32 -0.14383010144782
OTU9.0500841931695e+32 OTU6.93917436264563e+32 -0.0166841947351381
OTU9.0500841931695e+32 OTU7.02873686390113e+31 0.00660843002989102
OTU9.0500841931695e+32 OTU8.03352019010514e+32 -0.0088342157825145
OTU9.0500841931695e+32 OTU3.27580917736128e+32 0.00183976970398173
OTU9.0500841931695e+32 OTU4.23701954506654e+31 0.219484999381482
OTU9.0500841931695e+32 OTU8.07966754558294e+32 -0.0349730531320252
OTU9.6047967984784e+32 OTU3.92133791821468e+32 0.589676731812496
OTU9.6047967984784e+32 OTU4.80199321596508e+32 0.0160532227863482
OTU9.6047967984784e+32 OTU9.93323118029458e+32 0.0417508041250804
OTU9.6047967984784e+32 OTU4.03222313466355e+32 0.0162447366099718
OTU9.6047967984784e+32 OTU7.44696286367169e+32 0.0527924599170566
OTU9.6047967984784e+32 OTU3.51076519971727e+31 0.0614577370273914
OTU9.6047967984784e+32 OTU6.97332414194918e+31 0.0336257287040048
OTU9.6047967984784e+32 OTU9.21574965325838e+32 0.371696622735428
OTU9.47920089771632e+32 OTU1.19056966424491e+32 -0.0154658273065683
OTU9.47920089771632e+32 OTU1.65848381877439e+32 0.0286529780151934
OTU9.47920089771632e+32 OTU2.13606073512025e+32 0.0793742915146369
OTU9.47920089771632e+32 OTU7.23547988007972e+32 0.0507572584056624
OTU9.47920089771632e+32 OTU7.71290978439659e+32 0.0282231341880847
OTU9.47920089771632e+32 OTU6.45183486979505e+32 -0.0764220780200879
OTU9.47920089771632e+32 OTU8.91778764114559e+32 0.131710976446576
OTU9.47920089771632e+32 OTU4.03063924043099e+32 -0.352420450948202
OTU7.05954055419475e+32 OTU7.59628671153902e+32 0.339271704566358
OTU7.05954055419475e+32 OTU4.18414825316741e+32 0.013755755103883
OTU7.05954055419475e+32 OTU7.99981971850343e+32 0.107529676425237
OTU7.05954055419475e+32 OTU2.85395606785887e+32 -0.235753426101942
OTU7.05954055419475e+32 OTU1.03192080693912e+32 0.0278815167226385
OTU7.05954055419475e+32 OTU4.76693951388278e+32 -0.049934946953065
OTU7.05954055419475e+32 OTU4.02009882770926e+32 0.00392396967876771
OTU7.05954055419475e+32 OTU5.77925103741617e+32 -0.0391384789678911
OTU7.05954055419475e+32 OTU2.02716788165294e+32 -0.03103920951049
OTU3.92133791821468e+32 OTU4.80199321596508e+32 0.0957475916766738
OTU3.92133791821468e+32 OTU4.67020612193952e+32 0.139305847668769
OTU3.92133791821468e+32 OTU7.44696286367169e+32 0.000667144259346247
OTU3.92133791821468e+32 OTU4.49907194166798e+32 0.0841752945997505
OTU3.92133791821468e+32 OTU3.86253442864284e+32 -0.0364594809953435
OTU3.92133791821468e+32 OTU9.35185266092603e+32 0.0510022357148095
OTU3.92133791821468e+32 OTU4.04911663208185e+32 0.0435196282447798
OTU3.92133791821468e+32 OTU3.36178940058428e+32 0.0530262681987674
OTU3.92133791821468e+32 OTU5.76189053397503e+32 0.00434065250204357
OTU7.58910902465587e+32 OTU1.36179087424416e+32 0.00527690845793959
OTU7.58910902465587e+32 OTU7.34628568919391e+32 0.0348715164502678
OTU7.58910902465587e+32 OTU4.43788785856185e+32 0.252416115967186
OTU7.58910902465587e+32 OTU3.59163102711584e+32 0.0196265934732407
OTU7.58910902465587e+32 OTU8.47312536204559e+32 -0.00100802564087292
OTU7.58910902465587e+32 OTU9.48917794827864e+31 0.280604589988435
OTU7.58910902465587e+32 OTU4.02009882770926e+32 -0.0397622642921616
OTU7.58910902465587e+32 OTU3.56333428020186e+31 -0.0539087189667148
OTU7.58910902465587e+32 OTU6.45183486979505e+32 0.0504968914373384
OTU4.80199321596508e+32 OTU4.20865830372616e+32 -0.0721271045485997
OTU4.80199321596508e+32 OTU7.14252015895429e+32 0.0378646271460365
OTU4.80199321596508e+32 OTU3.39464273277436e+32 0.00633604514621088
OTU4.80199321596508e+32 OTU2.82598076113125e+32 -0.0572557613083514
OTU1.19056966424491e+32 OTU9.67286190394248e+31 0.387133768292808
OTU1.19056966424491e+32 OTU6.48536301338467e+32 0.0378713738384694
OTU1.19056966424491e+32 OTU5.20158660464762e+32 0.0057235358847328
OTU1.19056966424491e+32 OTU5.60439537372176e+32 0.0777298434536011
OTU1.19056966424491e+32 OTU5.09581232326155e+32 0.0242850298752292
OTU1.19056966424491e+32 OTU7.77528880844951e+32 0.120904194634881
OTU1.19056966424491e+32 OTU9.38580625518068e+32 0.0291500116803152
OTU1.19056966424491e+32 OTU3.36178940058428e+32 -0.0306816200739017
OTU1.19056966424491e+32 OTU2.943121177866e+32 -0.089839385098866
OTU1.19056966424491e+32 OTU4.45213089144389e+32 0.0267013401262004
OTU7.35268576101671e+32 OTU4.41838195676848e+32 0.567706597737576
OTU7.35268576101671e+32 OTU8.47312536204559e+32 0.108615959421052
OTU7.35268576101671e+32 OTU4.1367724597243e+32 0.0940945700983791
OTU7.35268576101671e+32 OTU7.25494691553155e+32 0.417845416351661
OTU7.35268576101671e+32 OTU2.33926494022239e+32 0.497782638266625
OTU7.35268576101671e+32 OTU6.07232634570622e+32 0.0202631295610306
OTU7.35268576101671e+32 OTU6.04489324598024e+32 0.156091346745169
OTU8.52361785426701e+32 OTU4.0525237565901e+32 0.0101250760302299
OTU8.52361785426701e+32 OTU1.81020807233299e+32 0.0056471988629795
OTU8.52361785426701e+32 OTU2.70456333635124e+32 0.0120782191290987
OTU8.52361785426701e+32 OTU7.08237696686236e+32 0.0507024784035665
OTU8.52361785426701e+32 OTU8.16400847575501e+32 -0.0784499511999816
OTU8.52361785426701e+32 OTU5.36940014515494e+32 0.184142130582431
OTU8.52361785426701e+32 OTU5.4021923331193e+32 0.162191453777996
OTU8.52361785426701e+32 OTU8.1434023743126e+32 -0.0430303316563697
OTU8.52361785426701e+32 OTU3.01781519277387e+32 0.0575253347819428
OTU4.30008327429284e+32 OTU8.5367560767336e+32 0.287531489443811
OTU4.30008327429284e+32 OTU8.34977883389349e+31 -0.0779840430883489
