Source Target Weight
OTU7.95741393430305e+30 OTU7.05954055419475e+32 0.0947622483501021
OTU7.95741393430305e+30 OTU2.48247867228216e+32 -0.0363676644325332
OTU7.95741393430305e+30 OTU6.80928198226038e+32 -0.0767166466780685
OTU7.95741393430305e+30 OTU1.36179087424416e+32 0.0882992972691621
OTU7.95741393430305e+30 OTU6.53056422837679e+31 -0.000251931381776398
OTU7.95741393430305e+30 OTU4.26116595092523e+32 0.0126854069477944
OTU7.95741393430305e+30 OTU3.40758002842296e+32 0.218704902558428
OTU7.95741393430305e+30 OTU6.08478187146041e+32 -0.00968691223777891
OTU7.95741393430305e+30 OTU1.63779307167115e+32 -0.000898633487224312
OTU7.95741393430305e+30 OTU9.42909466696694e+32 0.185318084411657
OTU7.95741393430305e+30 OTU7.02873686390113e+31 0.00836731291152506
OTU7.95741393430305e+30 OTU3.4047964247279e+32 -0.035033269898251
OTU7.95741393430305e+30 OTU6.92055611186113e+31 -0.0163510710376942
OTU7.95741393430305e+30 OTU7.92741454397266e+32 0.0229898677934543
OTU7.95741393430305e+30 OTU2.37164192106153e+32 -0.138514643983559
OTU7.95741393430305e+30 OTU7.71290978439659e+32 -0.00958604322313968
OTU7.95741393430305e+30 OTU7.95191739567556e+32 -0.187521047566436
OTU7.95741393430305e+30 OTU2.02406653891469e+32 0.041828867317947
OTU7.95741393430305e+30 OTU9.17958665540507e+32 -0.0134194782116734
OTU7.95741393430305e+30 OTU2.82801738529564e+32 0.0913965620274786
OTU7.95741393430305e+30 OTU2.51305646445275e+32 0.0448849426987038
OTU7.95741393430305e+30 OTU3.01781519277387e+32 0.0316119326229233
OTU1.40539700908636e+32 OTU6.71748350670867e+32 0.022956034066809
OTU1.40539700908636e+32 OTU4.96651898591072e+32 0.0163739431529
OTU1.40539700908636e+32 OTU9.42868627867149e+32 0.198609425871818
OTU1.40539700908636e+32 OTU8.34977883389349e+31 0.0196721154993988
OTU1.40539700908636e+32 OTU7.45870021943123e+32 0.0884513621704132
OTU1.40539700908636e+32 OTU8.6223863670082e+32 0.0270616182943825
OTU1.40539700908636e+32 OTU2.19129421722386e+32 0.0305951511546459
OTU1.40539700908636e+32 OTU1.41475213711232e+32 0.315014875846423
OTU1.40539700908636e+32 OTU7.41415644097092e+32 0.118816879098449
OTU1.40539700908636e+32 OTU5.59872172109205e+32 -0.0147422475744963
OTU1.40539700908636e+32 OTU3.03732608997823e+32 0.270942329197496
OTU1.40539700908636e+32 OTU9.76490245437734e+32 0.0122546084576212
OTU1.40539700908636e+32 OTU8.28095902745506e+32 2.49715368534379e-05
OTU1.40539700908636e+32 OTU4.81492082315079e+32 -0.00109737571193261
OTU1.86466987553768e+32 OTU5.79396431047215e+32 -0.0171446696180504
OTU1.86466987553768e+32 OTU9.51005705227015e+32 0.298560025852522
OTU1.86466987553768e+32 OTU2.1764709302181e+32 0.99
OTU1.86466987553768e+32 OTU6.83868481403078e+32 0.246393029758553
OTU1.86466987553768e+32 OTU4.71045819339452e+32 0.183063473813737
OTU9.68904463301591e+32 OTU4.40046658470621e+32 0.000145418568384494
OTU9.68904463301591e+32 OTU6.07054196909331e+31 0.22023998550632
OTU9.68904463301591e+32 OTU4.75743769544259e+31 0.00483482801105409
OTU9.68904463301591e+32 OTU7.40878281841329e+32 2.57734671863215e-05
OTU9.68904463301591e+32 OTU5.26587999512529e+30 0.219251094907668
OTU9.68904463301591e+32 OTU3.69823072364827e+32 0.0422944051586733
OTU9.68904463301591e+32 OTU2.19159776868231e+32 0.0592750903108412
OTU2.31547342319242e+32 OTU3.1855466514228e+32 0.082026252620294
OTU2.31547342319242e+32 OTU8.10721271273064e+32 0.000103506404390719
OTU2.31547342319242e+32 OTU5.2384455836199e+32 0.788308959408105
